Hip_hop_music	8.633979545439
Hip_hop_music	0.81130682148132
Hip_hop_music	0.851142159131005
Hip_hop_music	0.764670250007626
Hip_hop_music	0.405076038567193
Hip_hop_music	0.871906382915788
Indie_rock	5.66102008702012
Indie_rock	17.5912121575469
Indie_rock	7.91139681995292
Indie_rock	5.22638925630489
Indie_rock	0.733777947766195
Indie_rock	2.47709626607024
Alternative_rock	9.94400191215325
Alternative_rock	8.33496292190849
Alternative_rock	8.23259518210372
Alternative_rock	9.1684140877156
Alternative_rock	4.19351861243317
Alternative_rock	6.58216183789634
Punk_rock	1.26524496314799
Punk_rock	1.29316047135711
Punk_rock	0.632614430920046
Punk_rock	12.9556264251876
Punk_rock	1.19630343313756
Punk_rock	0.952821348690819
Heavy_metal_music	0.775282021978213
Heavy_metal_music	0.143518478748084
Heavy_metal_music	0.465477523094467
Heavy_metal_music	1.71033602138501
Heavy_metal_music	18.2062471181612
Heavy_metal_music	2.6584469212123
Hard_rock	1.52248607629048
Hard_rock	0.793749454057879
Hard_rock	1.02994005919735
Hard_rock	2.52961867634714
Hard_rock	9.07903871009937
Hard_rock	4.96890008637507
Rock_music	2.28044961095054
Rock_music	2.37502826836937
Rock_music	1.73482658278026
Rock_music	3.1391802732529
Rock_music	3.85357186707482
Rock_music	13.1230258088117